movie_id,title,genres,score,tags,summary
62214,Frankenweenie,"['Animation', 'Comedy', 'Family']",6.6,"animation comedy family charlietahan catherineo'hara martinshort shyness stopmotion blackandwhite retro dog animaldeath animallover car hits young victor's pet dog sparky, victor decides bring back life way knows how. bolt-necked ""monster"" wreaks havoc terror hearts victor's neighbors, convince sparky's still good, loyal friend was.","When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was."
16320,Serenity,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.4,"sciencefiction action adventure thriller nathanfillion ginatorres alantudyk martialarts telepathy dystopia spaceship fugitive basedontvseries planet throatslitting cannibal reavers operative exsoldier firefly renegade crew serenity agrees hide fugitive ship, find action-packed battle relentless military might totalitarian regime destroy anything – anyone – get girl back bloodthirsty creatures roam uncharted areas space. but... greatest danger may ship.","When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship."
8842,Against the Ropes,"['Romance', 'Drama']",4.5,"romance drama megryan tonyshalhoub joecortese biography sport fictional story inspired north america's famous female boxing promoter, jackie kallen. struggle survive succeed male dominated sport.","A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport."
9531,Superman III,"['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",5.3,"comedy action adventure fantasy sciencefiction christopherreeve richardpryor jackiecooper savingtheworld dccomics supercomputer identitycrisis lossofpowers sequel superhero basedoncomicbook hacking superpowers superhumanstrength aiming defeat man steel, wealthy executive ross webster hires bumbling brilliant gus gorman develop synthetic kryptonite, yields unexpected psychological effects third installment 1980s superman franchise. rekindling romance high school sweetheart saving himself, superman must contend powerful supercomputer.","Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer."
64807,Grudge Match,['Comedy'],6.0,comedy robertdeniro sylvesterstallone alanarkin fathersonrelationship sport rivalry elderly elderlyman pair aging boxing rivals coaxed retirement fight one final bout -- 30 years last match.,A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match.
12289,Red Cliff,"['Adventure', 'Drama', 'Action']",7.1,"adventure drama action changchen hujun tonyleungchiu-wai flamingarrow chinesehistory strategy carrierpigeon spearthrowing walloffire whitedove casualtyofwar arrowinback chinesetradition chinesepainting brokenarrow early third century, land wu invaded warlord cao cao million soldiers. ruler wu, sun quan, calls rival warlord liu bei help, two armies still badly outnumbered. however, wu strategist zhou yu sees cao cao's army unused battling sea, may give chance exploit weakness properly.","In the early third century, the land of Wu is invaded by the warlord Cao Cao and his million soldiers. The ruler of Wu, Sun Quan, calls on the rival warlord Liu Bei for help, but their two armies are still badly outnumbered. However, the Wu strategist Zhou Yu sees that Cao Cao's army is unused to battling on the sea, which may just give them a chance if they can exploit this weakness properly."
11529,Sweet Home Alabama,"['Comedy', 'Romance']",6.0,"comedy romance reesewitherspoon joshlucas patrickdempsey newyork marriageproposal alabama careerwoman fashiondesigner new york fashion designer melanie carmichael suddenly finds engaged city's eligible bachelor. melanie's past holds many secrets, including jake, redneck husband married high school, refuses divorce her. bound determined end contentious relationship all, melanie sneaks back home alabama confront past.","New York fashion designer Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But Melanie's past holds many secrets, including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past."
20943,The Ugly Truth,"['Comedy', 'Romance']",6.4,"comedy romance katherineheigl gerardbutler ericwinter romanticcomedy romance tvmorningshow relationship oppositesattract romantically challenged morning show producer reluctantly embroiled series outrageous tests chauvinistic correspondent prove theories relationships help find love. clever ploys, however, lead unexpected result.","A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result."
9099,Sgt. Bilko,"['Comedy', 'Family']",5.5,comedy family stevemartin danaykroyd philhartman gulfwar u.s.army basedontvseries militaryspoof army known churning lean mean fighting machines intent protecting great nation. martin inexplicable incorrigible invicible sgt. ernie bilko leader ragtag group sorriest soldiers ever enlist armed forces.,The army is known for churning out lean mean fighting machines intent on protecting our great nation. Martin is the inexplicable the incorrigible the invicible sgt. Ernie bilko leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.
9488,Spy Kids 2: The Island of Lost Dreams,"['Action', 'Adventure', 'Family']",5.3,"action adventure family antoniobanderas carlagugino alexapenavega spy experiment island secretorganization wretch weapon rivalry scientist exploring adventures carmen juni cortez, joined family spy business level 2 oss agents. new mission save world mad scientist living volcanic island populated imaginative menagerie creatures. bizarre island, none cortez's gadgets work must rely wits--and other--to survive save day.","Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day."
